COD;EMPRESA;ANO;EMPRESA/ANO; Receitas ; Vendas de Mercadorias, Produtos e Serviços ; Outras Receitas ; Receitas refs. à Construção de Ativos Próprios ; Provisão/Reversão de Créds. Liquidação Duvidosa ; Insumos Adquiridos de Terceiros ; Custos Prods., Mercs. e Servs. Vendidos ; Materiais, Energia, Servs. de Terceiros e Outros ; Perda/Recuperação de Valores Ativos ; Outrus ; Valor Adicionado Bruto ; Retenções ; Depreciação, Amortização e Exaustão ; Outris ; Valor Adicionado Líquido Produzido ; Valor Adicionado Recebido em Transferência ; Resultado de Equivalência Patrimonial ; Receitas Financeiras ; Outres ; Valor Adicionado Total a Distribuir ; Distribuição do Valor Adicionado ; Pessoal ; Remuneração Direta ; Benefícios ; F.G.T.S. ; Outrxs ; Impostos, Taxas e Contribuições ; Federais ; Estaduais ; Municipais ; Remuneração de Capitais de Terceiros ; Juros ; Aluguéis ; Outras ; Remuneração de Capitais Próprios ; Juros sobre o Capital Próprio ; Dividendos ; Lucros Retidos / Prejuízo do Período ; Part. Não Controladores nos Lucros Retidos ; Outros ;
RPAD6;Alfa Holding;2008;Alfa Holding2008;397657;18808;378849;0;0;-311831;0;-33953;0;-277878;85826;-531;-531;0;85295;36758;35109;1649;0;122053;122053;37743;30150;6014;1579;0;22015;21455;3;557;2431;0;1219;1212;59864;4117;0;49528;6219;0;
RPAD6;Alfa Holding;2009;Alfa Holding2009;57952;10303;47649;0;0;-42865;0;-42865;0;0;15087;-304090;-602;-303488;-289003;404565;5481;399084;0;115562;115562;36039;26354;7942;1743;0;29237;28150;6;1081;2939;0;2574;365;47347;6622;0;40725;0;0;
RPAD6;Alfa Holding;2010;Alfa Holding2010;35638;9254;26384;0;0;-46081;0;-46081;0;0;-10443;-232118;-504;-231614;-242561;345490;19834;325656;0;102929;102929;39610;28382;9358;1870;0;16768;15831;5;932;3307;0;2662;645;43244;5274;0;37970;0;0;
RPAD6;Alfa Holding;2011;Alfa Holding2011;213;95;118;0;0;-814;0;-740;0;-74;-601;0;0;0;-601;51437;51015;422;0;50836;50836;2484;2050;342;92;0;476;471;0;5;41;0;41;0;47835;2322;2644;42869;0;0;
RPAD6;Alfa Holding;2012;Alfa Holding2012;1940;93;1847;0;0;-2999;0;-414;0;-2585;-1059;-11;-11;0;-1070;56538;56435;103;0;55468;55468;2502;1971;428;103;0;536;531;0;5;24;0;24;0;52406;3029;2511;46866;0;0;
RPAD6;Alfa Holding;2013;Alfa Holding2013;3640;209;3431;0;0;-1073;0;-752;0;-321;2567;-14;-14;0;2553;44999;44895;104;0;47552;47552;2461;2016;362;83;0;134;124;0;10;34;0;34;0;44923;1255;4361;39307;0;0;
RPAD6;Alfa Holding;2014;Alfa Holding2014;493;227;266;0;0;-520;0;-318;0;-202;-27;-14;-14;0;-41;35407;35154;253;0;35366;35366;2399;1924;387;88;0;132;121;0;11;7;0;7;0;32828;0;5861;26967;0;0;
RPAD6;Alfa Holding;2015;Alfa Holding2015;635;189;446;0;0;-551;0;-461;0;-90;84;-13;-13;0;71;54125;53417;708;0;54196;54196;2389;1885;411;93;0;263;254;9;0;7;0;7;0;51537;0;6028;45509;0;0;
RPAD6;Alfa Holding;2016;Alfa Holding2016;499;239;260;0;0;-492;0;-344;0;-148;7;0;0;0;7;53517;53176;341;0;53524;53524;2554;2035;421;98;0;181;169;12;0;6;0;6;0;50783;0;6427;44356;0;0;
RPAD6;Alfa Holding;2017;517;517;308;209;0;0;-3735;0;-3735;0;0;-3218;0;0;0;-3218;46870;46718;152;0;43652;43652;2773;2334;357;82;0;-2663;-2678;0;15;6;0;6;0;43536;0;6846;36690;0;0;
ALSC3;Aliansce;2008;Aliansce2008;111814;115161;679;0;-4026;-30248;-15986;-14262;0;0;81566;-36731;-36731;0;44835;17134;13713;3421;0;61969;61969;15655;13820;0;0;1835;16469;16469;0;0;42723;41870;853;0;-12878;0;0;-12878;0;0;
ALSC3;Aliansce;2009;Aliansce2009;182927;151697;33877;0;-2647;-43920;-24369;-19551;0;0;139007;-19517;-19517;0;119490;29144;10315;18829;0;148634;148634;14720;0;0;0;14720;15988;15914;0;74;52222;51259;963;0;65704;0;7190;58514;0;0;
ALSC3;Aliansce;2010;Aliansce2010;213636;207746;8943;0;-3053;-53692;-39717;-13975;0;0;159944;-21396;-21396;0;138548;61683;0;61683;0;200231;200231;21577;0;0;0;21577;23145;23070;0;75;83061;82148;913;0;72448;0;12959;59489;0;0;
ALSC3;Aliansce;2011;Aliansce2011;293495;273455;24309;0;-4269;-66457;-41333;-25124;0;0;227038;-26590;-26590;0;200448;64306;0;64306;0;264754;264754;26497;17931;6874;0;1692;49714;46545;0;3169;84653;83342;1311;0;103890;0;24087;77331;2472;0;
ALSC3;Aliansce;2012;Aliansce2012;455118;377173;81996;0;-4051;-85923;-55809;-30114;0;0;369195;-41662;-41662;0;327533;38953;12726;26227;0;366486;366486;34285;24330;0;0;9955;63813;59446;0;4367;128048;126551;1497;0;140340;0;30262;97781;12297;0;
ALSC3;Aliansce;2013;Aliansce2013;497391;484360;19622;0;-6591;-95974;-66211;-29763;0;0;401417;-64534;-64534;0;336883;43684;16375;27309;0;380567;380567;37483;26629;0;0;10854;63262;57363;0;5899;205875;204275;1600;0;73947;0;14484;46501;12962;0;
ALSC3;Aliansce;2014;Aliansce2014;735470;513096;231468;0;-9094;-240958;-58811;-182147;0;0;494512;-72155;-72155;0;422357;102224;72277;29947;0;524581;524581;41942;29920;0;0;12022;53296;46661;0;6635;260639;258752;1887;0;168704;17506;23839;114161;13198;0;
ALSC3;Aliansce;2015;Aliansce2015;682218;536645;159950;0;-14377;-113963;-59220;-54743;0;0;568255;-70095;-70095;0;498160;71632;32493;39139;0;569792;569792;43651;30811;0;0;12840;81385;73978;0;7407;299984;298155;1829;0;144772;13623;17720;100628;12801;0;
ALSC3;Aliansce;2016;Aliansce2016;526485;532584;41396;0;-47495;-133276;-61458;-71818;0;0;393209;-66866;-66866;0;326343;72120;31151;40969;0;398463;398463;41340;29129;0;0;12211;65456;57366;0;8090;301536;288184;13352;0;-9869;0;0;-17766;7897;0;
ALSC3;Aliansce;2017;568321;568321;555048;42725;0;-29452;-125486;-65048;-60438;0;0;442835;-72047;-72047;0;370788;109516;35674;73842;0;480304;480304;40808;29796;0;0;11012;69106;60391;0;8715;266931;265612;1319;0;103459;0;22453;72086;8920;0;
APTI4;Aliperti;2008;Aliperti2008;75407;58544;16863;0;0;-47867;-32290;-15577;0;0;27540;-3480;-3480;0;24060;6525;2494;3749;282;30585;30585;9121;6538;1922;661;0;11760;5989;5155;616;3769;352;484;2933;5935;0;2001;3592;0;342;
APTI4;Aliperti;2009;Aliperti2009;76785;55397;21388;0;0;-51458;-32616;-16992;0;-1850;25327;-3824;-3824;0;21503;4938;-135;4428;645;26441;26441;10878;7982;2144;752;0;9542;5565;3585;392;2884;45;492;2347;3137;0;2001;809;0;327;
APTI4;Aliperti;2010;Aliperti2010;83219;66010;17209;0;0;-50137;-35484;-14653;0;0;33082;-3991;-3991;0;29091;3280;-953;3216;1017;32371;32371;11061;8115;2318;628;0;14138;7590;5082;1466;3554;96;630;2828;3618;0;3000;162;0;456;
APTI4;Aliperti;2011;Aliperti2011;92196;71229;20967;0;0;-52682;-39135;-13547;0;0;39514;-3790;-3790;0;35724;8127;96;3392;4639;43851;43851;11994;8730;2580;684;0;18201;11786;5780;635;5224;3032;682;1510;8432;0;4000;3581;0;851;
APTI4;Aliperti;2012;Aliperti2012;105586;77630;27956;0;0;-64307;-44488;-17993;0;-1826;41279;-3308;-3308;0;37971;14525;4380;3923;6222;52496;52496;12815;9303;2715;797;0;20577;14569;5054;954;1841;211;718;912;17263;0;5000;10941;0;1322;
APTI4;Aliperti;2013;Aliperti2013;88733;64461;24272;0;0;-54157;-32899;-21258;0;0;34576;-3006;-3006;0;31570;12328;3156;1659;7513;43898;43898;14502;10559;3077;866;0;17425;11431;5138;856;1584;274;796;514;10387;0;5000;4659;0;728;
APTI4;Aliperti;2014;Aliperti2014;89208;63274;25934;0;0;-53103;-32095;-21008;0;0;36105;-3133;-3133;0;32972;15346;3512;3975;7859;48318;48318;15256;10872;3446;938;0;19557;13068;5304;1185;2557;296;839;1422;10948;0;5000;5200;0;748;
APTI4;Aliperti;2015;Aliperti2015;77382;59794;17588;0;0;-50478;-32950;-17528;0;0;26904;-3338;-3338;0;23566;15733;2400;4915;8418;39299;39299;15514;10212;3714;1588;0;15162;9591;3829;1742;3264;323;870;2071;5359;0;737;4312;0;310;
APTI4;Aliperti;2016;Aliperti2016;40364;38327;2037;0;0;-38079;-17469;-20610;0;0;2285;-2947;-2947;0;-662;20351;9161;3320;7870;19689;19689;11972;7395;3343;1234;0;11024;5954;1070;4000;2350;314;630;1406;-5657;0;0;-5657;0;0;
APTI4;Aliperti;2017;39280;39280;35619;3661;0;0;-48781;-17549;-31232;0;0;-9501;-2751;-2751;0;-12252;3960;-4918;2058;6820;-8292;-8292;10174;6341;3431;402;0;10517;5412;438;4667;3154;291;27;2836;-32137;0;0;0;0;-32137;
FRRN3B;All Norte;2008;All Norte2008;851828;803656;52319;0;-4147;-435614;-391433;-2624;-41064;-493;416214;-101938;-101938;0;314276;36549;-466;37015;0;350825;350825;40671;25952;13556;1163;0;12651;6346;6268;37;291846;222831;69015;0;5657;0;0;5657;0;0;
FRRN3B;All Norte;2009;All Norte2009;1184313;1041803;140031;0;2479;-664543;-514883;-135602;-13204;-854;519770;-100291;-100291;0;419479;111898;-3338;115236;0;531377;531377;23162;18632;3335;1195;0;-211700;-215738;1732;2306;332969;303288;29681;0;386946;471;0;386475;0;0;
FRRN3B;All Norte;2010;All Norte2010;1253350;1227216;26350;0;-216;-479202;-437898;-13109;-27731;-464;774148;-98491;-98491;0;675657;77769;1581;76188;0;753426;753426;31165;26525;3553;1087;0;119402;116561;1273;1568;261765;243670;18095;0;341094;0;0;341094;0;0;
FRRN3B;All Norte;2011;All Norte2011;1343275;1347133;159;0;-4017;-514275;-479750;-18036;-16491;2;829000;-104614;-104614;0;724386;69480;2141;67339;0;793866;793866;39762;34802;3666;1294;0;160692;152261;6775;1656;243024;221605;21419;0;350388;0;0;350388;0;0;
FRRN3B;All Norte;2012;All Norte2012;1767058;1786332;-14411;0;-4863;-807439;-691484;-126030;4374;5701;959619;-104336;-104336;0;855283;47181;2600;44581;0;902464;902464;63486;56553;5520;1413;0;232485;222828;8780;877;229183;210436;18747;0;377310;0;0;377310;0;0;
FRRN3B;All Norte;2013;All Norte2013;2032848;2026665;3090;0;3093;-1083462;-974173;-107505;-549;-1235;949386;-142580;-142580;0;806806;81534;5057;76477;0;888340;888340;60144;54514;4160;1470;0;196567;185475;10734;358;293322;291523;1799;0;338307;0;51966;286341;0;0;
FRRN3B;All Norte;2014;All Norte2014;2334843;2305841;22632;0;6370;-1368712;-1183409;-177710;-9377;1784;966131;-354395;-354395;0;611736;121399;8615;112784;0;733135;733135;50757;44668;4525;1564;0;127337;111060;15935;342;416481;405030;11451;0;138560;0;22587;115973;0;0;
FRRN3B;All Norte;2015;All Norte2015;2617520;2614694;9015;0;-6189;-1516355;-1405331;-39150;-4171;-67703;1101165;-328108;-328108;0;773057;116679;7940;108739;0;889736;889736;80761;69244;8938;2579;0;180367;167739;12336;292;459511;447429;12082;0;169097;0;28031;141066;0;0;
FRRN3B;All Norte;2016;All Norte2016;2782386;2753514;29542;0;-670;-1496928;-1398787;-62027;-419;-35695;1285458;-398234;-398234;0;887224;322556;8708;313848;0;1209780;1209780;97672;78220;15617;3835;0;168187;151571;15845;771;833660;806693;26967;0;110261;0;23743;86518;0;0;
FRRN3B;All Norte;2017;3535745;3535745;3485696;62080;0;-12031;-1563350;-1397218;-113148;0;-52984;1972395;-402234;-402234;0;1570161;350751;3609;347142;0;1920912;1920912;110992;92888;14527;3577;0;188363;176543;11209;611;1125003;1098821;26182;0;496554;0;117932;378622;0;0;
AALR3;Alliar;2008;Alliar2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
AALR3;Alliar;2009;Alliar2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
AALR3;Alliar;2010;Alliar2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
AALR3;Alliar;2011;Alliar2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
AALR3;Alliar;2012;Alliar2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
AALR3;Alliar;2013;Alliar2013;306702;291917;128;15791;-1134;-148719;-84845;-63874;0;0;157983;-26323;-26323;0;131660;1637;0;1637;0;133297;133297;60659;50215;7153;3291;0;26905;19759;0;7146;18930;5848;10929;2153;26803;0;0;27679;-876;0;
AALR3;Alliar;2014;Alliar2014;447181;419826;603;31735;-4983;-215499;-147817;-67682;0;0;231682;-36582;-36582;0;195100;1228;0;1228;0;196328;196328;94195;77365;12079;4751;0;45074;33970;0;11104;61396;36629;20135;4632;-4337;0;0;-4165;-172;0;
AALR3;Alliar;2015;Alliar2015;785857;745704;23107;25741;-8695;-348454;-261827;-86627;0;0;437403;-35071;-35071;0;402332;3172;0;3172;0;405504;405504;174201;140055;26128;8018;0;96417;76285;0;20132;146315;104942;36565;4808;-11429;0;0;-12767;1338;0;
AALR3;Alliar;2016;Alliar2016;1056140;1020982;13315;29349;-7506;-575478;-400506;-173284;-1688;0;480662;-54367;-54367;0;426295;128693;10139;118554;0;554988;554988;188109;163367;17531;7211;0;98691;81557;0;17134;239421;183056;51099;5266;28767;0;0;14792;13975;0;
AALR3;Alliar;2017;1211398;1211398;1162799;7728;48006;-7135;-680964;-441978;-238986;0;0;530434;-79015;-79015;0;451419;49231;13846;35385;0;500650;500650;238267;205907;23710;8650;0;85142;40204;0;44938;162601;93964;37899;30738;14640;0;0;6652;7988;0;
ALPA4;Alpargatas;2008;Alpargatas2008;1968758;1963459;9678;0;-4379;-1209331;-871898;-339116;1071;612;759427;-53418;-53418;0;706009;18779;-6476;24528;727;724788;724788;309830;228260;69607;11963;0;190486;143612;45780;1094;51291;17467;33824;0;173181;52690;0;120491;0;0;
ALPA4;Alpargatas;2009;Alpargatas2009;2367544;2366914;2011;0;-1381;-1394996;-864718;-496255;-19757;-14266;972548;-65703;-65703;0;906845;32891;-18420;50844;467;939736;939736;423396;354224;57531;11641;0;276320;226605;48770;945;116074;78568;24033;13473;123946;29384;0;96488;-1926;0;
ALPA4;Alpargatas;2010;Alpargatas2010;2712552;2650560;65113;0;-3121;-1511301;-917204;-588667;-847;-4583;1201251;-50771;-50771;0;1150480;49598;-9222;57536;1284;1200078;1200078;451150;375857;62730;12563;0;351292;295960;54367;965;87184;48314;23337;15533;310452;63412;0;242929;4111;0;
ALPA4;Alpargatas;2011;Alpargatas2011;3036484;3016367;26196;0;-6079;-1704483;-1001378;-688978;-8991;-5136;1332001;-54035;-54035;0;1277966;86338;-5657;91641;354;1364304;1364304;517424;434686;64898;17840;0;423948;365153;57681;1114;113865;62291;27019;24555;309067;78600;0;228820;1647;0;
ALPA4;Alpargatas;2012;Alpargatas2012;3606384;3577781;34379;0;-5776;-2059051;-1257945;-790583;-7659;-2864;1547333;-60198;-60198;0;1487135;38438;-42864;80957;345;1525573;1525573;610981;511177;71894;27910;0;499604;400929;96927;1748;134452;61671;35393;37388;280536;85000;25300;169683;553;0;
ALPA4;Alpargatas;2013;Alpargatas2013;4011572;4006625;9425;0;-4478;-2309761;-1464516;-836158;-6465;-2622;1701811;-66652;-66652;0;1635159;154604;-27087;172355;9336;1789763;1789763;698707;584724;89710;24273;0;548473;490924;56231;1318;232820;139702;45825;47293;309763;85100;32700;192211;-248;0;
ALPA4;Alpargatas;2014;Alpargatas2014;4374145;4325220;57635;0;-8710;-2131395;-1797184;-326274;-5967;-1970;2242750;-77725;-77725;0;2165025;153841;-19513;144358;28996;2318866;2318866;780133;642040;108796;29297;0;955699;673655;280636;1408;296506;181004;61689;53813;286528;84300;54000;141851;6377;0;
ALPA4;Alpargatas;2015;Alpargatas2015;4948055;4953685;2776;0;-8406;-2280291;-2042705;-229529;-7751;-306;2667764;-101611;-101611;0;2566153;152243;0;160584;-8341;2718396;2718396;964429;813963;122996;27470;0;1147721;852128;293967;1626;342998;202980;91431;48587;263248;114900;0;157414;-9066;0;
ALPA4;Alpargatas;2016;Alpargatas2016;4834155;4786398;56127;0;-8370;-2021154;-1733410;-263757;-9228;-14759;2813001;-103621;-103621;0;2709380;110337;0;109665;672;2819717;2819717;1005656;840323;128239;37094;0;1114239;767752;344638;1849;341349;186362;102629;52358;358473;132600;0;228967;-3094;0;
ALPA4;Alpargatas;2017;4349372;4349372;4362533;12909;0;-26070;-2076978;-1276918;-668666;-127565;-3829;2272394;-106822;-106822;0;2165572;57323;0;56329;994;2222895;2222895;934654;758724;129306;46624;0;679527;377655;299647;2225;258152;126505;92364;39283;350562;150300;27778;184211;-11727;0;
ALUP11;Alupar;2008;Alupar2008;644778;641545;3233;0;0;-44536;-37379;-7157;0;0;600242;-70031;-70031;0;530211;43045;0;43045;0;573256;573256;19838;16495;2209;1134;0;94710;94622;33;55;219958;212237;3691;4030;238750;0;34871;72075;131804;0;
ALUP11;Alupar;2009;Alupar2009;1256950;767047;1449;488454;0;-549739;-51058;-10227;0;-488454;707211;-7;-7;0;707204;24995;0;24995;0;732199;732199;26532;21998;3253;1281;0;136889;136777;55;57;150237;110959;3869;35409;418541;0;29102;118318;271121;0;
ALUP11;Alupar;2010;Alupar2010;1409853;893261;20197;496395;0;-619543;-112099;-11049;0;-496395;790310;-5003;-5003;0;785307;55497;0;55497;0;840804;840804;35460;28716;4923;1821;0;164604;162438;2097;69;192266;164994;4178;23094;448474;0;47771;153372;247331;0;
ALUP11;Alupar;2011;Alupar2011;1290440;0;1052514;237926;0;-370716;-55858;-78414;0;-236444;919724;-24138;-24138;0;895586;60685;0;60685;0;956271;956271;47085;38424;6078;2583;0;206137;203804;2252;81;264005;234204;6667;23134;439044;0;47553;142974;248517;0;
ALUP11;Alupar;2012;Alupar2012;1284022;0;1172172;111850;0;-227277;-32671;-78711;0;-115895;1056745;-34327;-34327;0;1022418;60363;16186;44177;0;1082781;1082781;53686;42593;7844;3249;0;214855;213464;1264;127;275302;248964;7332;19006;538938;0;104694;115714;318530;0;
ALUP11;Alupar;2013;Alupar2013;1381706;0;1297233;84473;0;-222126;-36560;-92470;0;-93096;1159580;-35392;-35392;0;1124188;87455;20382;67073;0;1211643;1211643;62160;50123;7452;4585;0;238104;231839;5991;274;256411;238078;7108;11225;654968;0;193720;96131;365117;0;
ALUP11;Alupar;2014;Alupar2014;1581154;0;1450532;130622;0;-320569;-81656;-83152;0;-155761;1260585;-38549;-38549;0;1222036;98386;26832;71554;0;1320422;1320422;69717;55365;9356;4996;0;176265;171897;3800;568;322782;298248;8602;15932;751658;0;249961;112824;388873;0;
ALUP11;Alupar;2015;Alupar2015;1647788;0;1572011;75777;0;-266257;-94403;-81154;0;-90700;1381531;-73558;-73558;0;1307973;103120;17265;85855;0;1411093;1411093;82786;68254;10479;4053;0;234214;228355;5213;646;522901;474844;9349;38708;571192;0;99355;109814;362023;0;
ALUP11;Alupar;2016;Alupar2016;1788779;0;1748964;39815;0;-241178;-92492;-90404;0;-58282;1547601;-88089;-88089;0;1459512;113177;30199;82978;0;1572689;1572689;69713;53570;11840;4303;0;289719;281856;7213;650;523532;475888;10299;37345;689725;0;150178;160634;378913;0;
ALUP11;Alupar;2017;1710052;1710052;0;1669910;40142;0;-287650;-149022;-80149;0;-58479;1422402;-99458;-99458;0;1322944;166112;23377;142735;0;1489056;1489056;86247;69161;12605;4481;0;262187;260342;1221;624;434897;379025;11161;44711;705725;0;0;330885;374840;0;
ABEV3;Ambev S/A;2008;Ambev S/A2008;27565576;27285144;316980;0;-36548;-12714321;-6115372;-6500004;-98945;0;14851255;-1190034;-1190034;0;13661221;241813;2318;256793;-17298;13903034;13903034;1136404;797455;173555;63821;101573;6124852;798396;5315764;10692;1450886;1374747;76139;0;5190892;487062;602436;4029602;71792;0;
ABEV3;Ambev S/A;2009;Ambev S/A2009;32187978;31334727;885888;0;-32637;-11951968;-6456657;-5394422;-100889;0;20236010;-1278936;-1278936;0;18957074;217004;678;366376;-150050;19174078;19174078;2625459;2268326;176418;68327;112388;9168551;3575834;5580309;12408;1391723;1299443;92280;0;5988345;1019910;2290385;2675755;2295;0;
ABEV3;Ambev S/A;2010;Ambev S/A2010;39437210;39216831;236578;0;-16199;-14666947;-10210115;-4303938;-152894;0;24770263;-1414319;-1414319;0;23355944;645396;184;784920;-139708;24001340;24001340;2455821;2078126;177222;63777;136696;12766653;5117273;7635802;13578;1159623;1055479;104144;0;7619243;868920;3213137;3479326;57860;0;
ABEV3;Ambev S/A;2011;Ambev S/A2011;42828619;42376449;450086;0;2084;-14961144;-10754836;-4155493;-50815;0;27867475;-1403854;-1403854;0;26463621;624578;479;765562;-141463;27088199;27088199;2660781;2262613;197186;68306;132676;14371578;6480102;7876576;14900;1336076;1211696;124380;0;8719764;0;1967271;6673705;78788;0;
ABEV3;Ambev S/A;2012;Ambev S/A2012;50373023;49968329;445654;0;-40960;-17559380;-12186541;-5314510;-58329;0;32813643;-1881595;-1881595;0;30932048;497700;481;666763;-169544;31429748;31429748;2892380;2443714;224035;72764;151867;16406328;7170461;9220362;15505;1710462;1538485;171977;0;10420578;0;0;13550;4093287;6313741;
ABEV3;Ambev S/A;2013;Ambev S/A2013;53577012;52469759;1145944;0;-38691;-18353656;-12501431;-5779254;-72971;0;35223356;-2019235;-2019235;0;33204121;751461;11419;932492;-192450;33955582;33955582;3023625;2590359;221510;86184;125572;16990226;7740381;9233078;16767;2587661;2403436;184225;0;11354070;0;2951119;4371703;1819101;2212147;
ABEV3;Ambev S/A;2014;Ambev S/A2014;59682893;59035962;701296;0;-54365;-21271225;-14226235;-6943152;-101838;0;38411668;-2290670;-2290670;0;36120998;956025;17378;1173223;-234576;37077023;37077023;2995177;2542550;221282;85218;146127;18957085;7773234;11163850;20001;2762742;2570512;192230;0;12362019;3611829;5492192;2961491;296507;0;
ABEV3;Ambev S/A;2015;Ambev S/A2015;71276318;70463429;891867;0;-78978;-26254108;-18189091;-7953860;-111157;0;45022210;-2963463;-2963463;0;42058747;988644;3094;1294226;-308676;43047391;43047391;3772775;3262304;247731;96617;166123;22765476;10875794;11866951;22731;3629998;3416043;213955;0;12879142;4866270;2352390;5205111;455371;0;
ABEV3;Ambev S/A;2016;Ambev S/A2016;71583332;69654660;2010817;0;-82145;-25952460;-17604305;-8227270;-120885;0;45630872;-3391158;-3391158;0;42239714;568732;-4985;895947;-322230;42808446;42808446;3682076;3191046;245299;115183;130548;21383688;8785455;12572669;25564;4659285;4373368;285917;0;13083397;3454173;5651827;3440610;536787;0;
ABEV3;Ambev S/A;2017;73758033;73758033;73674539;166599;0;-83105;-27140996;-17766004;-9248933;-126059;0;46617037;-3486022;-3486022;0;43131015;468016;-3115;774398;-303267;43599031;43599031;4315914;3832371;239407;116078;128058;27050929;12947689;14075274;27966;4381684;4088605;293079;0;7850504;2277495;3612792;1441681;518536;0;
CBEE3;Ampla Energ;2008;Ampla Energ2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
CBEE3;Ampla Energ;2009;Ampla Energ2009;4599460;4226689;81381;331749;-40359;-1986653;-1154534;-739395;0;-92724;2612807;-170824;-170824;0;2441983;101394;0;101394;0;2543377;2543377;122647;85171;7786;29690;0;1824260;827172;994590;2498;235610;148780;11983;74847;360860;0;180000;180860;0;0;
CBEE3;Ampla Energ;2010;Ampla Energ2010;4588505;4291494;60643;395864;-159496;-2115787;-1191877;-894780;0;-29130;2472718;-172122;-172122;0;2300596;133286;0;133286;0;2433882;2433882;113250;82568;6748;23934;0;1824851;806255;1015296;3300;279689;143888;12592;123209;216092;0;51321;164771;0;0;
CBEE3;Ampla Energ;2011;Ampla Energ2011;4933948;4499255;27198;448631;-41136;-2287496;-1316910;-915825;0;-54761;2646452;-182232;-182232;0;2464220;88491;0;88491;0;2552711;2552711;152673;91738;42853;6118;11964;1868866;783038;1082301;3527;320820;161584;11393;147843;210352;0;23434;186918;0;0;
CBEE3;Ampla Energ;2012;Ampla Energ2012;5415528;5061194;27941;403646;-77253;-2503995;-1332382;-1055026;0;-116587;2911533;-176630;-176630;0;2734903;384385;0;384385;0;3119288;3119288;157775;110754;31617;5844;9560;2130284;948526;1178223;3535;337853;154002;11956;171895;493376;0;117177;376199;0;0;
CBEE3;Ampla Energ;2013;Ampla Energ2013;5198371;4790843;25622;444206;-62300;-2620835;-1509634;-955343;0;-155858;2577536;-219347;-219347;0;2358189;361070;0;361070;0;2719259;2719259;155771;116513;26342;4963;7953;1706563;592709;1109841;4013;341866;147478;10688;183700;515059;0;161446;353613;0;0;
CBEE3;Ampla Energ;2014;Ampla Energ2014;6115759;5631758;27617;508161;-51777;-3388074;-2205952;-1054293;0;-127829;2727685;-213700;-213700;0;2513985;127035;0;127035;0;2641020;2641020;169042;128747;26822;5421;8052;1682879;467301;1211671;3907;594269;176425;11236;406608;194830;0;46406;148424;0;0;
CBEE3;Ampla Energ;2015;Ampla Energ2015;8441611;7780765;27461;761538;-128153;-4358545;-2792124;-448293;0;-1118128;4083066;-222095;-222095;0;3860971;370055;0;370055;0;4231026;4231026;187115;146931;26948;5848;7388;3529405;1826253;1698527;4625;549740;299999;15657;234084;-35234;0;0;-35234;0;0;
CBEE3;Ampla Energ;2016;Ampla Energ2016;7480518;6691640;112920;884905;-208947;-3682532;-1825602;-500096;0;-1356834;3797986;-253147;-253147;0;3544839;443297;0;443297;0;3988136;3988136;196112;158635;23271;5737;8469;3113035;1386641;1721248;5146;900821;391249;14205;495367;-221832;0;0;-221832;0;0;
CBEE3;Ampla Energ;2017;8375849;8375849;7334166;129668;1043446;-131431;-4551074;-2483259;-448824;0;-1618991;3824775;-294621;-294621;0;3530154;429512;0;429512;0;3959666;3959666;176161;136296;26558;5169;8138;2951514;1213817;1732664;5033;934968;382084;14821;538063;-102977;0;0;-102977;0;0;
ANIM3;Anima;2008;Anima2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
ANIM3;Anima;2009;Anima2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
ANIM3;Anima;2010;Anima2010;281361;288084;1901;0;-8624;-131476;-2160;-129316;0;0;149885;-7141;-7141;0;142744;17370;0;11989;5381;160114;160114;112463;96377;5851;10235;0;24490;18616;6;5868;42809;25394;17415;0;-19648;0;0;-16310;-3338;0;
